raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-5c1723137329,Have also been asking the same question o. The only thing they can point at is that he pulled out Anambra state university out of ASUU. Not knowing to them the Obi is a big scam,not_about_candidate,0.63,0.02,strong,unclear,1.0,0.45,english,0.88,v3,jev-1.13.0,,,,,
nairaland-67873f437794,", 2022 [quote author= post=113699171]No governor in history of Nigeria can be compare to Obi[/quote]This is how you want to sell Obi. Lol. We are waiting for caimpaign to start officially. We are bringing all his receipts on Twitter where he seems to be enjoying online polls. The little questions we asked have so far been met with insults from his supporters.",not_about_candidate,0.5,0.03,strong,unclear,1.0,0.51,english,0.98,v3,jev-1.13.0,,,,,
nairaland-a8106609b5e9,[quote author= post=113699171]No governor in history of Nigeria can be compare to Obi[/quote]This is how you want to sell Obi. Lol. We are waiting for caimpaign to start officially. We are bringing all his receipts on Twitter where he seems to be enjoying online polls. The little questions we asked have so far been met with insults from his supporters.,not_about_candidate,0.35,0.03,strong,unclear,0.99,0.54,english,0.97,v3,jev-1.13.0,,,,,
nairaland-fc6d7054c5bf,", 2022 Pakute : This is how you want to sell Obi. Lol. We are waiting for caimpaign to start officially. We are bringing all his receipts on Twitter where he seems to be enjoying online polls. The little questions we asked have so far been met with insults from his supporters. Till then we are prepared, Tinubu is a known criminal by all Nigerians, even Buhari is fully aware",not_about_candidate,0.54,0.03,strong,unclear,0.99,0.68,english,0.93,v3,jev-1.13.0,,,,,
nairaland-f1bb99292047,"Pakute : This is how you want to sell Obi. Lol. We are waiting for caimpaign to start officially. We are bringing all his receipts on Twitter where he seems to be enjoying online polls. The little questions we asked have so far been met with insults from his supporters. Till then we are prepared, Tinubu is a known criminal by all Nigerians, even Buhari is fully aware",not_about_candidate,0.49,0.03,strong,unclear,0.99,0.69,english,0.87,v3,jev-1.13.0,,,,,
nairaland-322df4911697,", 2022 Pakute : This is how you want to sell Obi. Lol. We are waiting for caimpaign to start officially. We are bringing all his receipts on Twitter where he seems to be enjoying online polls. The little questions we asked have so far been met with insults from his supporters. Bring receipts oh, bring paper oh, bring video, bring everything you can bring. We will still vote Peter Obi. It must really hurt knowing your strategy has no effect on his candidacy.",not_about_candidate,0.79,0.02,strong,unclear,1.0,0.23,english,0.79,v3,jev-1.13.0,,,,,
nairaland-3db1902cf934,", 2022 ThisisIkemefuna : Well regardless of how it ends, I and my family, will still vote for Peter Obi. I hope that makes you not sleep at night. I and my grassroots team are voting our candidate as well.",not_about_candidate,0.72,0.02,strong,unclear,1.0,0.06,english,1.0,v3,jev-1.13.0,,,,,
nairaland-76b97838b87e,"ThisisIkemefuna : Well regardless of how it ends, I and my family, will still vote for Peter Obi. I hope that makes you not sleep at night. I and my grassroots team are voting our candidate as well.",not_about_candidate,0.69,0.02,strong,unclear,1.0,0.07,english,0.99,v3,jev-1.13.0,,,,,
nairaland-38dbd3f483e0,", 2022 [quote author= post=113700022]Dumbo do the  maths of $2.2 billion conversion and give me the Anambra[/quote]Gibberish.",not_about_candidate,0.64,0.03,mild,unclear,1.0,0.28,english,0.9,v3,jev-1.13.0,,,,,
nairaland-a01ba00a4c84,[quote author= post=113700022]Dumbo do the  maths of $2.2 billion conversion and give me the Anambra[/quote]Gibberish.,not_about_candidate,0.62,0.03,mild,unclear,1.0,0.3,english,0.86,v3,jev-1.13.0,,,,,
news_dailytrust-5be07714a624,"Airport project: Oyo did not get N50bn from Tinubu, Makinde replies Wike. Oyo State Governor and presidential candidate of the Allied Peoples Movement (APM), Seyi Makinde, has denied claims by Minister of the Federal Capital Territory (FCT), Nyesom Wike, that President Bola Tinubu gave the state N50 billion to upgrade the Ladoke Akintola International Airport, Ibadan. Makinde spoke on Tuesday while addressing supporters at the Makinde/Daura 2027 Presidential Town Hall meeting in Katsina. He said the Oyo State Government did not receive N50 billion from the Federal Government, adding that the airport upgrade was being funded entirely by the state. Wike had made the claim on Monday while appearing on TVC’s Journalists’ Hangout programme. Makinde said, “The President did not give me or Oyo State N50 billion to upgrade the Ibadan Airport. The Ibadan Airport upgrade project is being undertaken 100 per cent with the funds of Oyo State.” On the transfer of presidential power, Makinde said he would transmit power to the Vice President whenever he is unavailable if elected president in 2027. He said he would obey Section 145 of the Constitution, which requires the President to transmit a written declaration to the Senate President and Speaker of the House of Representatives when proceeding on vacation or otherwise unable to perform the functions of office. “I promise you that, as your President, I will follow the Constitution to the letter. If I am not going to be available, if I am on vacation, I will transmit power to the Vice President. Record this and hold me accountable,” he said. Makinde also promised to establish reliable data on out-of-school children and develop measures to return them to school. He called for mining to be removed from the Exclusive Legislative List and devolved to the states, while the Federal Government retains oversight. On 2027 election, he urged Nigerians to obtain their Permanent Voter Cards (PVCs) and participate in the poll. Earlier, APM vice-presidential candidate, Lawal Daura, said the North-West and Nigeria were “yearning for a reset”, citing insecurity and poverty as major challenges facing the region. Daura said Makinde’s proposed agenda aligned with his call for fundamental change and urged supporters to exercise their civic rights. He said details of the agenda would be unveiled as the campaign progresses. Nigerians can now invest ₦2.5 million on premium domains and profit about ₦17-₦25 million . All earnings paid in US Dollars . Rather than wonder, click here to find out how it works . Join Daily Trust WhatsApp Community For Quick Access To News and Happenings Around You.",not_about_candidate,0.51,0.94,calm,unclear,1.0,0.11,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-2864463e3a9c,"Photos: Shi'ites Protest Arrest Of Their Leader - Legit.ng. The killing of some Nigerian Shi'ites at the weekend is generating steam and wide criticisms. Thousands of members of the Shia Muslim sect took to the streets yesterday, December 14, in protest over the arrest of their leader Sheikh Ibraheem El-Zakzaky and the death of their members during the clash with Nigerian army on Saturday. The protests were staged in Kano, Kebbi and Bauchi as well as in different countries. READ ALSO: Sultan Issues Stern Warning To Buhari Over Zaria Clash The sect has accused the army of killing at least one thousand of its members and evacuated their bodies to unknown destinations. The shi'ites and Nigerian army had clashed on Saturday, following allegations that IMN members had attempted to assassinate Nigeria's army chief, Buratai on his way to Zaria. READ ALSO : BREAKING: Gunshots In Kaduna As Shi’ites Protest Killing Of Their People There is an ongoing protest at the Nigerian Embassy in Tehran, over the killing over Shiite Muslims. Isreali and UK flags are being burnt at the protest. A number of Iranians gathered in front of the Nigerian embassy in Tehran  to protest. Yesterday, the Nigeria n army said the leader of the Shi'ite Islamic Movement of Nigeria, El-Zakzaky and his wife were in their custody, safe and sound, contrary to report that they had been killed during the attack. Meanwhile, today, there were reports of  heavy gunfire has at Tudun Wada in Kaduna state. It is said to be related to the ongoing siege on the Shia Movement in the state and military action against them. Nkem Ikeke                                    (Copy editor) Nkem Ikeke is currently a copy editor who also writes for the politics and current affairs desk on weekends. She holds a Bachelor of Arts in Mass Communication degree from the University of Nigeria, Nsukka (2010), and has over 10 years of work experience in the media industry (Reporter, News Agency of Nigeria). Email: n.ikeke@corp.legit.ng",not_about_candidate,1.0,0.02,moderate,unclear,0.71,0.1,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-74d651705be6,"Emir of Bauchi allegedly rejects Pastor Adeboye's visit to his palace - Legit.ng. The Emir of Bauchi is said to have rejected Pastor Adeboye's evangelic visit to  his palace. Legit.ng gathered that the Redeemed Christian Church of God  (RCCG)'s general overseer in his evangelic mission to the Northern states in Nigeria visited Bauchi state which he as only visited twice before now in 1999 and in 2004. Unlike his visit to Adamawa where both the governor and his deputy were present at the airport to welcome Daddy G.O. and received his prayers and blessings, the Bauchi state governor wasn't available for prayers. READ ALSO: I came to Lagos a sinner - Pastor Enoch Adeboye Also, his request to meet with the Emir of the Bauchi, Rilwanu Suleimanu Adamu was allegedly rejected by the palace. This didn't deter Pastor Adeboye as he still used the opportunity to touch two churches within the state and even attended a wedding . Khadijah Thabit                                    (Copyeditor) Khadijah Thabit is an editor with over 3 years of experience editing and managing contents such as articles, blogs, newsletters and social leads. She has a BA in English and Literary Studies from the University of Ibadan, Nigeria.
Khadijah joined Legit.ng in September 2020 as a copyeditor and proofreader for the Human Interest, Current Affairs, Business, Sports and PR desks. As a grammar police, she develops her skills by reading novels and dictionaries.
Email: khadeeejathabit@gmail.com",not_about_candidate,0.98,0.05,calm,Bauchi,0.71,0.06,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-75a6050c5490,"Bauchi tribunal upholds election of Gov Bala Mohammed - Legit.ng. - The election of Bala Mohammed as governor of Bauchi state has been upheld by the Bauchi State Governorship Election Petition Tribunal - The tribunal chairman ruled that the petition brought against the PDP by the APC and its candidate lacked merit - The judge subsequently ruled that the election of Bala Mohammed was valid The election of Bala Mohammed as governor of Bauchi state has been upheld by the Bauchi State Governorship Election Petition Tribunal. The petition’s dismissal was announced in a six-hour judgment delivered by the chairman of the three-man panel, Justice Salihi Shuiabu, on Monday, October 7, The Nation reports. Legit.ng gathers that the judge ruled that the petition brought against the Peoples Democratic Party (PDP) by the All Progressives Congress (APC) and its candidate, Barrister Mohammed Abubakar, lacks merit. Statements on oath brought against the APC and Abubakar by 27 out of 33 witnesses had earlier been rejected by the tribunal. According to the lead judge, the petitioners had failed to prove their petition beyond reasonable doubt. He declared: “I hereby rule that the election of the Peoples Democratic Party ( PDP) candidate , senator Bala Mohammed is valid.” PAY ATTENTION: Install our latest app for Android, read best news on Nigeria’s #1 news app Recall that Legit.ng previously reported that the governorship election petition tribunal sitting in Bauchi state was set to deliver its judgement in the petition filed by former governor Mohammed Abubakar. The former governor of the state and candidate of the APC was defeated by Bala Mohammed of the PDP in the 2019 election. Abubakar filed a petition in April saying the Independent National Electoral Commission (INEC) should not have declared Mohammed as winner of the election. NAIJ.com (naija.ng) -> Legit.ng : Same great journalism, upgraded for better service! What has changed in Nigeria since the last election? - on Legit TV : Khadijah Thabit                                    (Copyeditor) Khadijah Thabit is an editor with over 3 years of experience editing and managing contents such as articles, blogs, newsletters and social leads. She has a BA in English and Literary Studies from the University of Ibadan, Nigeria.
Khadijah joined Legit.ng in September 2020 as a copyeditor and proofreader for the Human Interest, Current Affairs, Business, Sports and PR desks. As a grammar police, she develops her skills by reading novels and dictionaries.
Email: khadeeejathabit@gmail.com",not_about_candidate,1.0,0.02,calm,unclear,0.61,0.16,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-237018c338f6,"COVID-19: Bauchi insists on reopening of school on January 18, gives reasons - Legit.ng. - Bauchi state government said there is no going back on schools reopening despite the COVID-19 scare - The state government said all the 4,816 schools will resume as slated for Monday, January 18 - Bauchi has 1,093 cases of COVID-19 after NCDC announced 11 new cases in the state on Monday, January 11 PAY ATTENTION : Join Legit.ng Telegram channel! Never miss important updates! With COVID-19 still sending panic into the heart of the people nationwide, Bauchi state government said it will not go back on its plans of reopening schools on Monday, January 18. Aliyu Tilde, the state commissioner of education , made this known on Tuesday, January 12, adding that all the 4,816 schools in Bauchi will resume for the 2020/2021 academic session. The Nigeria Centre for Disease Control (NCDC) on Monday, January 11, announced new 11 cases of COVID-19 in Bauchi in what brought the total cases in the state to 1,093. Coronavirus: FG reveals 4 factors that triggered hike in COVID-19 cases in Nigeria The country is witnessing a surge in the cases of coronavirus and casualties since the second wave of the pandemic began. On Monday, the federal government said the reopening of all institutions and schools slated for January 18 is no more feasible due to the scare over the fast-spreading virus. But Bauchi government maintained that it ""would reopen the schools for the first term, which was supposed to begin in September,"" Premium Times reports. Tilde explained that the schools would strictly abide by the COVID-19 protocols of social distancing, wearing of face masks, sanitising hands and “any other measure that would prevent the disease."" The commissioner also assured that the government has done the needful by fumigating all ""schools, including the four existing tertiary institutions, to guard against any eventuality."" PAY ATTENTION: Download our mobile app to enjoy the latest news update COVID-19: FG gives fresh updates, says January 18 school resumption date no longer feasible In a related development, Legit.ng reported that the minister of state for health, Olorunnimbe Mamora, said the federal government might suspend the ongoing National Identification Number (NIN) enrolment. Mamora told Channels TV on Monday, January 11, that the exercise may be suspended due to the risks of contracting COVID-19 because of the large crowds which visit the NIN centres. He said the crowds that have thronged the NIN registration centres across the country is a cause for concern. NIMC: Amidst Covid19 spike, crowd gathers for NIN registration | Legit TV Rahaman Abiola                                    (Editor-in-Chief) Rahaman Abiola is a Nigerian journalist, editor, and media trainer with a decade of experience stranding diverse roles in both traditional and digital media. As the Editor-in-Chief of LEGIT.ng, he leads content direction with data-driven editorial practice, demonstrating a commitment to modern newsroom management and mentoring team(s) of professionals through audience-centric innovation. His work involves leveraging social media and emerging technologies towards impactful journalism, media innovation, etc. Contact via: rahaman.abiola@corp.legit.ng.",not_about_candidate,1.0,0.02,mild,unclear,0.73,0.06,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-388eaa8c424e,"2023 presidency: Youths to trek from Lagos to Bauchi for northern governor to contest - Legit.ng. - A youth group, South West Youth Coalition has launched a 10,000 youth foot-match from Lagos to Bauchi - This initiative is to persuade Bauchi state governor, Bala Mohammed to join the 2023 presidential race - According to the group, Governor Mohammed ticked the boxes for the presidential seat PAY ATTENTION: Join Legit.ng Telegram channel! Never miss important updates! Ahead of the 2023 general elections, a group, South West Youth Coalition has launched a 10,000 youth trek from Lagos to Bauchi for Governor Bala Mohammed to be the next Nigerian president . In a report by Leadership , the group inaugurated the “Bala Initiative with 10,000 youth foot-match from Lagos to Bauchi.” to prevail on Mohammed to aspire to become president in 2023. According to the group, Mohammed should join the presidential race following his tremendous achievement as governor. In a statement, the coalition went on to explain that the march was aimed at begging Nigerians from all the six geopolitical zones to persuade Governor Mohammed to join the 2023 race. 2023: Group picks Yahaya Bello as best candidate to succeed Buhari The group explained that the Bauchi governor has the potentials to address the defiant Boko Haram insurgency among others. Oladimeji Lanre, the convener of the group, said the south-west youth leaders have vowed to make financial contributions to obtain a nomination form for the governor. The convener said his group is expanding its tentacles to woo support for Governor Mohammed across the country. Meanwhile, Legit.ng reported that a political movement supporting Alhaji Yahaya Bello’s presidential ambition, PYB Frontiers called on Nigerians to rally round the governor to ensure that he succeeds President Muhammadu Buhari. The leader of the group, Hans Mohammed, in a statement sent to journalists on Tuesday, January 12, and seen by Legit.ng said the movement has commenced consultation activities that will ensure the governor emerges the candidate of the All Progressives Congress (APC) in 2023. The group's call is coming after campaign posters of the Kogi state governor carrying inscriptions of his rumoured presidential ambition surfaced on some major roads in Kano state. APC will soon be Africa’s largest political party, says Yahaya Bello The posters were pasted at strategic locations in the state, including parts of Murtala Muhammad Way, Airport road, and Sani Marshal road. Recently members of the Kogi state House of Assembly called on Governor Bello to put his hat in the ring for the presidency in 2023. According to the lawmakers, the governor ticked all the right boxes for the presidential seat and should be backed by all Nigerians to take over from President Buhari. PAY ATTENTION: Install our latest app for Android, read best news on Nigeria’s #1 news app God Did Not Send Tinubu To Become President -Primate Ayodele | Legit TV Oluwatobi Bolashodun Oluwatobi Bolashodun is a journalist with six years of working experience in the media industry. She graduated from Babcock University with a Bachelor’s Degree in Mass Communication. Oluwatobi is a former Legit.ng Current Affairs Editor, mostly writing on political, educational, and business topics.",not_about_candidate,0.82,0.02,mild,Bauchi,0.74,0.72,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-ae589442527f,"Gunmen abduct Bauchi ex-lawmaker Abdulmumuni Ningi, police react - Legit.ng. - Tragedy has struck the Bauchi state House of Assembly - One of the Assembly's former members, Abdulmumuni Ningi, has been kidnapped - Ningi's abduction which has been confirmed by the police took place on Thursday, January 14 PAY ATTENTION: Join Legit.ng Telegram channel! Never miss important updates ! Men of the underworld on Thursday, January 14, kidnapped a former member of the Bauchi state House of Assembly , Abdulmumuni Ningi. Ningi's abduction was confirmed to Nigerian Tribune on Friday, January 15, by the spokesman of the police command in the state, DSP Ahmed Wakili. The police PPRO noted that the kidnappers seized Wakili's vehicle at gunpoint and drove away with him in their own car. Benue govt imposes dusk to dawn curfew, gives reason, exceptions Meanwhile, a member representing the Nguroje constituency in the Taraba House of Assembly, Bashir Mohammed became a victim of kidnapping which had been on the rise in recent times. Legit.ng gathered that a source said the lawmaker was kidnapped from his house behind the SSS office area of Jalingo at about 1.30 am Wednesday, December 9, by heavily armed gunmen. The gunmen who were more than ten in number and heavily armed with assorted weapons invaded the house at about 1.30 am and engaged the area in a sporadic shooting that lasted for over 45 minutes before kidnapping the lawmaker. According to the report, a source said none of the family members was hurt, adding that the kidnappers forced the lawmaker into one of the two vehicles used by them. DSP, David Misal, the state police public relations officer, did not respond to calls when contacted for the confirmation of the incident. BUSTED: How we sold stolen cars for N400,000, suspect reveals (video) PAY ATTENTION : Install our latest app for Android, read the best news on Nigeria’s #1 news app Buhari should put an end to banditry, unrest in Zamfara - Nigerians cry | - on Legit TV Onyirioha Nnamdi Onyirioha Nnamdi is a graduate of Literature and English Language at the University of Lagos. He is a Politics/Current Affairs Editor who writes on news and political topics for Legit.ng. He brings into his reporting a wealth of experience in creative and analytical writing. Nnamdi has a major interest in local and global politics. He has a professional certificate from Reuters and was awarded the editor with the best listicle for 2021. Contact: 08062988054, o.nnamdi@corp.legit.ng",not_about_candidate,1.0,0.02,mild,Ningi,0.58,0.08,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-6777d38c84c9,"Political uncertainty for Dogara as PDP, APC deny membership to lawmaker - Legit.ng. - A former speaker of the House of Reps, Yakubu Dogara is in the spotlight following his defection from PDP to APC - The speaker's former party has faulted the defection of the lawmaker - The Bauchi PDP reveals what it is doing to address Dogara's action PAY ATTENTION: Join Legit.ng Telegram channel! Never miss important updates! The Bauchi state chapter of the Peoples Democratic Party (PDP) has denied having any political affiliation to a former speaker of the House of Representatives , Yakubu Dogara. A spokesperson for the chapter, Yayanuwa Zainabari, told journalists at the party’s secretariat on Thursday, January 21, that Dogara is not their member, The Tribune reported. APC crisis: Nobody can stop Governor AbdulRazaq from 2023 re-election, Senator tells Lai Mohammed, others He distanced the Bauchi PDP from posters on the street which purportedly depicted the lawmaker showing support for the state governor. Zainabari stated that the party has asked a court to declare Dogara’s seat of Dass/Tafawa Balewa/Bogoro federal constituency vacant following his defection to the All progressives Congress (APC). According to Daily Trust , the PDP spokesperson, however, said the former speaker is welcomed back to the party if he decides to associate with the PDP again. Meanwhile, the Bauchi state chapter of the APC has said Dogara is not a registered member on its platform. The party’s statement was contained in a counter-affidavit it filed in opposition to a suit by the PDP, asking Dogara to vacate his seat for allegedly abandoning unlawfully the party on whose platform he rode to the House of Reps. Dare Oketade, the head of the legal department of the APC, was quoted, in the party’s counter-affidavit, to have claimed that he is not aware that Dogara has defected from the PDP. 2023: Never! I can't dump PDP for APC, Governor Ikpeazu clears air on alleged plan to defect PAY ATTENTION : Install our latest app for Android, read best news on Nigeria’s #1 news app PDP storms UK Embassy, demands President Buhari's resignation | Legit TV Kess Ewubare Kess Ewubare is a former senior political/current affairs editor at Legit.ng. He has a diploma in-law in addition to a BSc and a master’s degree in mass communication. Kess is a journalist with over 10 years of working experience in several fields of journalism ranging from radio presenting, television news reporting, newspaper reporter, feature and magazine writing as well as online and multi-media journalism.",not_about_candidate,0.98,0.03,calm,Dass,0.56,0.21,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-be3c0af30cd0,"After having 4 kids in 3 weeks, Bauchi carpenter wants to father 40 (see photo) - Legit.ng. - A happy polygamous man, Nura Walwala Magaji, said that children are blessings from God and he will take care of his - Nura who got four babies from his wives in three weeks said his dream is to one day have 40 children in his household - The father said that he practices polygamy with pride and does not care about people's opinions concerning his home PAY ATTENTION: Join Legit.ng Telegram channel! Never miss important updates! A carpenter in Bauchi state , Nura Walwala Magaji, who has 13 children could be said to be an example of ""Father of many"". Leadership reports that he welcomed a set of four kids from different women within the space of three weeks. Despite that, Nura said he still wants to fulfil his childhood dream of parenting 40 children. In his interview with the same media, the man said he is grateful to God for the gifts of children, adding that not many who want to become parents have the opportunity. After 6 children, woman gives birth to 4 kids at once, unemployed husband cries out for help The father of 13 also said he is able to take care of his harem of wives with the proceeds he makes from his carpentry business . The man, however, acknowledged how demanding parenting could be despite the fact that they are God’s gifts. On the naming ceremony for the children, he said that it was not a flamboyant one but an occasion where family members ate and drank to their fill. The man who said polygamy runs deeps in his blood added that he is not bothered about what anybody may be saying about him. Steve Harvey says he could hate actor Michael Jordan if he hurts his daughter Lori The man said he would make his children have both western and Islamic education . His wives Nuwaira Muhammad Saminu (25), Baraka Murtala Ladan (23), and Sadiya Abdullahi (20) all live together 'peacefully'. PAY ATTENTION: Download our mobile app to enjoy the latest news Meanwhile, Legit.ng earlier reported that a couple in Benin, the Edo state capital, welcomed a set of quadruplets in addition to their six children. The husband identified as Austin Ohenhen said he ran away for a while after hearing the news. According to Austin, he returned home after words of encouragement from friends and family. 35-yr-old woman delivers quadruplets after 6 children | Legit TV Joseph Omotayo                                    (HOD Human-Interest) Joseph Omotayo is a journalist who has been writing on human interest topics since 2019. He graduated from Obafemi Awolowo University, Ile-Ife, with a degree in Literature in English in 2016. He is the head of Human Interest and Diaspora Desk at Legit. He once worked for Afridiaspora, OlisaTV & CLR. He is a 2022/2023 Kwame Karikari Fact-Checking fellow. He can be reached via: joseph.omotayo@corp.legit.ng.",not_about_candidate,1.0,0.02,mild,unclear,0.54,0.02,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-eef89564eb90,"Reactions as Miyetti Allah defends Bauchi gov, tells FG to allow all Nigerians to carry arms - Legit.ng. - Miyetti Allah has defended the governor of Bauchi state over his comment defending herdsmen bearing arms - The chairman of the herders association in Bauchi state, Sadiq Ibrahim Ahmed, explained that the governor didn’t say herders should go and cause chaos with weapons - Ahmed also said the federal government should allow every Nigerian to carry arms to protect themselves PAY ATTENTION: Join Legit.ng Telegram channel! Never miss important updates! Amid the rising security challenges in the country, the Miyetti Allah Cattle Breeder’s Association of Nigeria (MACBAN) has advised the federal government to allow every Nigerian to bear firearms to protect themselves. The chairman of MACBAN in Bauchi state, Alhaji Sadiq Ibrahim Ahmed, stated this while reacting to the comment by the state's governor, Bala Mohammed , defending the right of herders to go about with AK-47, The Nation reported . AK-47 for self defence: Akeredolu slams Bauchi governor, says he is unfit for office The Bauchi state governor had said herdsmen are only carrying firearms for self-defence against cattle rustlers, drawing criticisms from many Nigerians. However, the Bauchi MACBAN chair was reported as saying on Sunday, February 14, there is nothing wrong with the governor’s stand since he didn’t say herdsmen should go and cause chaos with the weapon. Ahmed said it is for every Nigerian to protect themselves from bandits, adding that the federal government can no longer protect the citizens. The MACBAN boss, however, admitted that no one should be allowed to carry arms in a normal situation apart from those that are legalised to do so. Herdsmen crisis: Bauchi governor makes U-turn on herders carrying AK-47, slams Akeredolu, others Meanwhile, Governor Samuel Ortom of Benue state has reacted to the statement by his Bauchi counterpart, Bala Mohammed, on herders carrying weapons. Ortom in his reaction through Terver Akase, his spokesperson, said he was disappointed in Mohammed's statement. He said such utterances are capable of leading the country to anarchy. The statement by the chairman of MACBAN in Bauchi state that every citizen should be allowed to bear arms has sparked reactions from Nigerians on social media. If you kill herder, don't sleep we'll revisit you - Tension as Fulani cattle-rearers threaten war Nurudeen Lawal is a Legit.ng journalist passionate about fact-checking/verification journalism. He holds a Bachelor of Arts degree in Literature-in-English from Obafemi Awolowo University, Ile-Ife, Osun State. As Politics Editor, Nurudeen mostly writes on Nigeria’s political and socio-economic developments. He has attended different workshops, conferences and training on fact-checking and digital reporting, among others. Learn more about him on Twitter, @Nurudeen Lawal_ Nurudeen Lawal                                    (Head of Politics and Current Affairs Desk) Nurudeen Lawal is an AFP-certified journalist with a wealth of experience spanning over 8 years. He received his B/Arts degree in Literature in English from OAU. Lawal is the Head of the Politics/CA Desk at Legit.ng. He previously worked at Lantern Books and Saraba Magazine. Lawal was named the Political Desk Head of the Year (Nigeria Media Nite-Out Award 2023). Lawal is a member of the Oxford Climate Journalism Network. He is also a certified fact-checker (Dubawa fellowship, 2020). Contact him at lawal.nurudeen@corp.legit.ng or +2348054399455.",not_about_candidate,1.0,0.02,moderate,unclear,0.65,0.13,english,1.0,v3,jev-1.13.0,,,,,
legit_hausa-be022b9ae4fd,"Herdsmen crisis: Bauchi governor makes U-turn on herders carrying AK-47, slams Akeredolu, others - Legit.ng. - Bauchi government has cleared the grey areas on Governor Bala Mohammed's controversial comment on herders carrying AK-47 - In a statement, an aide to Governor Mohammed said the comment of his boss was misunderstood and misrepresented - Muktar Gidado said Governor Mohammed's position was  to ""caution stakeholders to guard against escalating ethnic tension"" PAY ATTENTION: Join Legit.ng Telegram channel! Never miss important updates! Bauchi state government has put forward an explanation on the statement of Governor Bala Mohammed justifying Fulani herders carrying AK-47 for self-defence. In a statement on Sunday, February 14, Muktar Gidado, a senior special assistant on media, said the comment of the principal was misunderstood, The Punch reports. Legit.ng recalls that governor, who was a special guest of honour at the launch of the inaugural edition of the Bauchi correspondents’ chapel of the Nigeria Union of Journalists (NUJ)’s magazine on Thursday, February 11, said the AK-47 is just a weapon carried by herders to tackle cattle-rustlers. President Buhari reacts to cases of ethnic violence in Nigeria, warns of decisive action Mohammed maintained that since the host communities and government of host states failed to protect the herders, it is imminent that the Fulani herders carry guns as self-defence. The governor also berated Governor Rotimi Akeredolu for issuing an eviction notice to the criminal herders residing in the Ondo forest reserves. The Bauchi governor's statement has since generated a mixed reaction, with Samuel Ortom and Akeredolu of Benue and Ondo states respectively slamming him for justifying illegal handling of firearms. But in a subsequent reaction, Gidado said Mohammed's position was misrepresented in the media to mean he was backing criminal herders. We’ll protect ourselves - Anxiety as monarch writes Buhari over attack by herdsmen PAY ATTENTION : Install our latest app for Android, read best news on Nigeria’s #1 news app Meanwhile, Legit.ng reported that amid mounting tension characterising the ethnic farmer-herder crisis, a cattle-rearer Fulani group Miyeti Allah threatened to unleash violence if any of its members is harmed. Saleh Alhassan, a spokesman of the group, made the declaration on Sunday, February 14, saying ""nobody has right to evict herdsmen."" According to him, Fulani herders ""will resist eviction"" and there will be retaliation for any killing of Fulani herders in the southern part of the country. Rahaman Abiola is a result-oriented journalist and content writer with a firm grip of over 5-year corporate experience stranding diverse roles in digital & traditional media and social media communication. A published literary writer, freelancer and public commentator, he has written over 100 essays covering diverse issues on economy, politics and current affairs, entertainment and leadership published in virtually all notable Nigerian national dailies and digital media in Nigeria. He is a graduate of English Literature, Obafemi Awolowo University, Ile-Ife. Follow him on Twitter via @ShugabanR. Rahaman Abiola                                    (Editor-in-Chief) Rahaman Abiola is a Nigerian journalist, editor, and media trainer with a decade of experience stranding diverse roles in both traditional and digital media. As the Editor-in-Chief of LEGIT.ng, he leads content direction with data-driven editorial practice, demonstrating a commitment to modern newsroom management and mentoring team(s) of professionals through audience-centric innovation. His work involves leveraging social media and emerging technologies towards impactful journalism, media innovation, etc. Contact via: rahaman.abiola@corp.legit.ng.",not_about_candidate,1.0,0.02,moderate,unclear,0.74,0.19,english,1.0,v3,jev-1.13.0,,,,,
