raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-b5dcc7f79c3a,This guy's future is prison.,negative,0.6,0.04,strong,unclear,1.0,0.21,english,1.0,v3,jev-1.13.0,,,,,
nairaland-32db2c4681fc,Wike the chiwawa is barking.. let me ask is wike actually trying to put himself among the power brokers in Nigeria? A common dog who is standing on the road at night?,not_about_candidate,0.49,0.03,moderate,unclear,0.99,0.23,english,0.51,v3,jev-1.13.0,,,,,
nairaland-2db6a24ca121,fergie001 : Wike's interview with TVC wike is saying the bitter truth,not_about_candidate,0.55,0.04,mild,unclear,0.98,0.34,english,0.74,v3,jev-1.13.0,,,,,
nairaland-d7d63c6f59a8,Mr wike should stop ranting analyzing to Nigerians how they rigged their selves into power and start focusing on how he’s going to help his associates. He’s already causing division amongst the APC governors … forgetting a visitor will forever remains a visitor no matter how nosy he’s or has become in the affairs of the APC he shouldn’t be surprised he’s not going to have it as a walk over comes 2027… there won’t be massive rigging like it happened the last time the world is watching .,not_about_candidate,0.66,0.02,strong,unclear,1.0,0.76,english,0.97,v3,jev-1.13.0,,,,,
nairaland-eb40b3581505,"Stop wasting ur time pouring water inside an old basket, it of no use. Allow him to continue totoring himself with d silly Narrative dat Nigerians hate Tinubu,even with all d by elections his party has won within 3yrs it's clear to d blind, audible to d deaf dat nothing but death can stop Tinubu's landslide victory at d polls next yr. I already know he and his type have already created fresh new monikers dey'll start using next yr as d shame of still using d current 1s dey're using won't allow dem after dey hear d result of how Nigerians in real life voted overwhelmingly for PBAT. Vision101 : I don't know where you get the notion that Tinubu is unpopular. Is it the social media noise orchestrated by people that have lost their old kingdom of subsidy on FX and petroleum products? They shout the hardship loudest to the ignorant and made them believe that it has produced nothing positive. The informed even in the opposition privately understand that Nigeria is heading in the right direction. The electorate needs effective communication. What the old order provided was the government giving the ordinary Nigerian #300 subsidy and the rich taking #30 million and all leading to bleak future. When the Treasury becomes empty: the rich and their children have solid future while ordinary Nigerians becomes worse off with no future. Ask yourself: why is it that dollar suddenly is no longer a major store of wealth unlike before? You can easily access it. No more hoarding.",not_about_candidate,0.62,0.02,strong,unclear,0.98,0.86,english,0.8,v3,jev-1.13.0,,,,,
nairaland-7573ca94885b,See the kind tout seun took up as a role model,not_about_candidate,0.45,0.09,calm,unclear,0.98,0.24,english,0.67,v3,jev-1.13.0,,,,,
nairaland-e38a2ac22f36,This mumu man thinks he knows everything. Tsnami Obi doesnt care about ur G5 nobody allows anybody cos i all of u were expecting Obi to have little or no votes. Mumu man,negative,0.38,0.02,strong,unclear,0.94,0.39,english,0.41,v3,jev-1.13.0,,,,,
nairaland-147c8cfc2f98,"Wike will just sit down and start giving apc data boys fake hope.😂😂 The moment wike discovers he cannot handle what is coming for him,he will abandon everyone and travel with his family to a safe country. Nah data boys I pity pass. Come January 2027,wike will disappoint your paymaster 😆😆",negative,0.63,0.04,strong,unclear,0.98,0.5,mixed,0.7,v3,jev-1.13.0,,,,,
nairaland-051171dea52a,What is all this foolish boastful talk is this really a democracy. Aren't the masses the ones to vote for their favourite candidates to lead them anymore?,not_about_candidate,0.45,0.03,strong,unclear,1.0,0.19,english,0.99,v3,jev-1.13.0,,,,,
nairaland-12cca95db3f0,"You will not allow it, meaning that the returning officers will go home with dollars I guess not that the people will decide ..",negative,0.45,0.04,moderate,unclear,1.0,0.27,english,0.98,v3,jev-1.13.0,,,,,
nairaland-64b5512ed078,"Allowed.  In other words,  people's votes don't count for Wike. This man is most likely to live the rest of his life in jail when  Tinubu  leaves office. He steals votes and boasts about that.",not_about_candidate,0.4,0.03,strong,unclear,0.99,0.48,english,0.99,v3,jev-1.13.0,,,,,
nairaland-217000344d05,"Wike: Nooooo, wait now. In 2023, there was bias because of Muslim-Muslim ticket. Even my children were against it, they were for Obi. But now they call me and say Dad, is there any Peter Obi? 🤡🤡🤡🤡😁😁😁😁",not_about_candidate,0.71,0.02,strong,unclear,1.0,0.51,english,0.86,v3,jev-1.13.0,,,,,
nairaland-e075bf137572,The G5 gods allowed Obi to win but could not win their own elections? Like Ikpuazu and co? Funny,not_about_candidate,0.56,0.02,mild,unclear,0.84,0.43,english,0.92,v3,jev-1.13.0,,,,,
nairaland-a8f41f5035c3,"Re: G5 Allowed Obi Win SS To Reduce Atiku's Votes, Won't Happen In 2027 - Wike by Starhearts : 4:27am Dreambeat : You allowed Obi to win? This idio.t is playing mind games to discourage people from voting Obi. Druggie and his camp know the game is up for them. Imagine the audacity to open his mouth telling Nigerians he rigged election and nothing anyone can do about it. It seems u have problem with ur comprehension IQ. Go back nd read d news again",not_about_candidate,0.71,0.03,very_strong,unclear,1.0,0.59,english,0.96,v3,jev-1.13.0,,,,,
nairaland-ef32aca24ccd,Dreambeat : You allowed Obi to win? This idio.t is playing mind games to discourage people from voting Obi. Druggie and his camp know the game is up for them. Imagine the audacity to open his mouth telling Nigerians he rigged election and nothing anyone can do about it. It seems u have problem with ur comprehension IQ. Go back nd read d news again,not_about_candidate,0.58,0.03,very_strong,unclear,0.99,0.51,english,0.99,v3,jev-1.13.0,,,,,
nairaland-b74d5e0f9bd0,God of Nigeria has spoken,not_about_candidate,0.59,0.05,strong,unclear,1.0,0.29,english,0.99,v3,jev-1.13.0,,,,,
nairaland-bf5a1f00ffab,"cr7lomo : See this one openly admitting to rigging.... we want to be like America and Europe...but we aren't ready... this guy should be arrested for this statement if we were a serious country And who says America and Europe don't rig? Who taught us the ""mago mango"" in this democracy thing?",not_about_candidate,0.54,0.03,strong,unclear,1.0,0.26,english,0.62,v3,jev-1.13.0,,,,,
nairaland-510ca521935f,"lightwind : The Man just thinks they will be in power forever. You obviously are still young to ""get"" what Wike is saying...",not_about_candidate,0.79,0.03,moderate,unclear,0.99,0.37,english,0.97,v3,jev-1.13.0,,,,,
nairaland-4888bd27a3ad,"Re: G5 Allowed Obi Win SS To Reduce Atiku's Votes, Won't Happen In 2027 - Wike by Mansa6 : 4:51am Dreambeat : You allowed Obi to win? This idio.t is playing mind games to discourage people from voting Obi. Druggie and his camp know the game is up for them. Imagine the audacity to open his mouth telling Nigerians he rigged election and nothing anyone can do about it. Where did he say anything about rigging election",not_about_candidate,0.76,0.02,very_strong,unclear,1.0,0.6,english,0.93,v3,jev-1.13.0,,,,,
nairaland-8e8d3f002245,Dreambeat : You allowed Obi to win? This idio.t is playing mind games to discourage people from voting Obi. Druggie and his camp know the game is up for them. Imagine the audacity to open his mouth telling Nigerians he rigged election and nothing anyone can do about it. Where did he say anything about rigging election,not_about_candidate,0.42,0.03,very_strong,unclear,0.99,0.58,english,0.99,v3,jev-1.13.0,,,,,
nairaland-676d83160de0,"Re: G5 Allowed Obi Win SS To Reduce Atiku's Votes, Won't Happen In 2027 - Wike by Apcshit : 5:02am Kukutente23 : All the votes you pipo are sharing Diaris Goduu ooo You used FTC to comment this ?",not_about_candidate,0.79,0.03,strong,unclear,0.98,0.66,mixed,0.86,v3,jev-1.13.0,,,,,
nairaland-2ab7e30187e4,Kukutente23 : All the votes you pipo are sharing Diaris Goduu ooo You used FTC to comment this ?,negative,0.58,0.04,moderate,unclear,0.93,0.25,mixed,0.85,v3,jev-1.13.0,,,,,
nairaland-cd0c0b3e8b33,Like say he send Atiku 🤣🤣🤣,negative,0.39,0.06,mild,unclear,0.98,0.51,english,0.82,v3,jev-1.13.0,,,,,
nairaland-9a921b522ecc,fergie001 : Wike's interview with TVC liar G5 that cannot boast of 1m votes,negative,0.62,0.04,strong,unclear,0.95,0.5,english,0.9,v3,jev-1.13.0,,,,,
nairaland-79488610a0af,Wealthyonos : Mere dust speaking as though he would live forever Chai. Wike don do una strong thing 🤣,negative,0.52,0.04,moderate,unclear,0.98,0.23,mixed,0.83,v3,jev-1.13.0,,,,,
nairaland-fe921c088fc6,"Hmmmmm. Well, it is only a matter of time",not_about_candidate,0.62,0.04,mild,unclear,1.0,0.15,english,1.0,v3,jev-1.13.0,,,,,
nairaland-77387cc63011,"it so funny how this people don't even regard the electorate as important, as far as the Gov of the state is behind them, since only 20k and small bag of rice will convince them to vote for whoever they want!",negative,0.6,0.02,strong,unclear,1.0,0.25,english,0.9,v3,jev-1.13.0,,,,,
nairaland-383164785768,"""We did What we did"" Chairman tell the world, what did you do?",negative,0.55,0.04,moderate,unclear,0.98,0.29,english,0.97,v3,jev-1.13.0,,,,,
nairaland-d8624e9fa80c,"Tomorrow when he is prosecuted for electoral fraud, people will call it witch-hunting.",negative,0.18,0.04,mild,unclear,1.0,0.34,english,1.0,v3,jev-1.13.0,,,,,
nairaland-7fcd9df05926,Wike you and your children are mad..... It is definitely you that nobody will know later.... You are just an over fed toad,negative,0.45,0.03,strong,unclear,1.0,0.26,english,0.74,v3,jev-1.13.0,,,,,
nairaland-d9e738dd87bd,Wealthyonos : Mere dust speaking as though he would live forever as in ehen.... Nobody knows who will even see that election...but all we are hearing is I and we not thinking about what might happen the next minute...,negative,0.45,0.03,moderate,unclear,1.0,0.17,english,0.89,v3,jev-1.13.0,,,,,
nairaland-abe9eb3e6915,So it didn’t reduce Tinubu’s votes?,not_about_candidate,0.76,0.09,mild,unclear,1.0,0.45,english,1.0,v3,jev-1.13.0,,,,,
nairaland-4411b32c6290,Openly admitting that they rigged elections in Nigeria,negative,0.37,0.09,calm,unclear,1.0,0.34,english,1.0,v3,jev-1.13.0,,,,,
nairaland-4febe1ae9d36,How will you support him? How many members PDP get for Senate? Abi you be APC member now?,not_about_candidate,0.42,0.04,calm,unclear,1.0,0.57,mixed,0.78,v3,jev-1.13.0,,,,,
nairaland-61d6f59e30c0,"tommykiwi : These Guys are really full of themselves, as if it is not Nigerians that will vote in who they want. They believe they can buy everybody's vote. . You will vote, but WE will write the results. Anybody wey wan die, make he troop to the streets, our security agents will be waiting for you",negative,0.63,0.02,very_strong,unclear,1.0,0.4,mixed,0.79,v3,jev-1.13.0,,,,,
nairaland-a657996935bc,"spencekat : Wike is really feeling himself. He talks like he has executive powers of a president. If you watch the full interview you will have no option than to love him. Bold, outspoken, audacious and speaks truth. He understands politics and public service inside out. Bringing him close was a wise decision by PBAT. He said that the opposition should forget 2027 and prepare for 2031.",positive,0.64,0.03,strong,unclear,0.84,0.55,english,0.9,v3,jev-1.13.0,,,,,
nairaland-43c81250aaf2,Bentacur007 : Who is going down ? Hahaha Wike never loses a fight.,not_about_candidate,0.68,0.03,moderate,unclear,0.98,0.33,english,0.93,v3,jev-1.13.0,,,,,
nairaland-51005d34f831,spencekat : Wike is really feeling himself. He talks like he has executive powers of a president. Imagine he becomes president,negative,0.37,0.03,mild,unclear,0.97,0.26,english,0.76,v3,jev-1.13.0,,,,,
nairaland-70a6a0c34e7c,Obaofaba : We still need you in Abuja my boss. Keep transforming the city. You are a product of the City Boys Movement. City boys movement of which year? This Tinubu's people and their lying condition is really getting out of hand. How can a region tell lies for fun abeg. Nawao! 🤣🤣🤣🤣🤣🤣🤣🤣🤣,not_about_candidate,0.41,0.03,strong,unclear,1.0,0.64,mixed,0.69,v3,jev-1.13.0,,,,,
nairaland-6f0a8a2d8934,mohims : Wike never loses a fight. Napoleon and Hitler once behaved like this Wike is a small task,not_about_candidate,0.72,0.03,mild,unclear,0.99,0.22,english,0.57,v3,jev-1.13.0,,,,,
nairaland-301d896fec7c,"wizelink : Why is this man creating enemies unnecessarily that will hunt him or his familiies in future? Does he think all these people he has spoken about will just look away from him or his family members when he or they has or have interest to contest for an elective position? Does he feel that by then they will forgive or have forgotten? Even if they have, their allies or internet will never forget. Why are you creating monster that will destroy you in future? You can't be there forever and you can't have that loyalists forever. They will create their own and topple you. Where are the people who brought you up in politics or did you fall from the moon? Have you not forgotten or ditched them. So stop making unnecessary noise, remain humble and know that no position last forever. He is NOT creating  any enemies/whatever. Go and watch that interview  again  TRUTH IS BITTER.I like BOLD people. UZODINMA  wan SCAM the Governors. See how the WIKED man exposed  his SCAM..He better stay in Imo and finish in 2028",not_about_candidate,0.54,0.03,very_strong,unclear,1.0,0.4,english,0.83,v3,jev-1.13.0,,,,,
nairaland-d36261e65636,"Nigerians don't vote during Senate President position tommykiwi : These Guys are really full of themselves, as if it is not Nigerians that will vote in who they want. They believe they can buy everybody's vote.",not_about_candidate,0.39,0.03,strong,unclear,1.0,0.3,english,0.96,v3,jev-1.13.0,,,,,
nairaland-530c6358d562,Hope say this supreme kuth gov. Knows who's wike is . Ok ooooo,not_about_candidate,0.47,0.03,mild,unclear,0.93,0.28,english,0.39,v3,jev-1.13.0,,,,,
nairaland-e5b13f43425f,"Islamisation agenda is clearly not a joke, religious bigots are going too far",not_about_candidate,0.75,0.03,strong,unclear,1.0,0.14,english,1.0,v3,jev-1.13.0,,,,,
nairaland-5eba4112429e,BATified2023 : hope u said this same thing when apostle Suleiman said him n all his church members will vote obi? Learn from Usun state election Learn to make use of your brain. Imams that went for prayer never returned till now.,negative,0.58,0.03,strong,unclear,0.93,0.52,english,0.79,v3,jev-1.13.0,,,,,
nairaland-73d9cea55c71,I am calling on all peace loving people of Oyo State to vote out this guy!,not_about_candidate,0.38,0.02,strong,unclear,1.0,0.36,english,1.0,v3,jev-1.13.0,,,,,
nairaland-5f2854248193,"Some people are just too foolish, In as much as I support the APC candidate, this statement is a trash from a foolish trash. A lot of idiots in government!!!",negative,0.3,0.03,strong,unclear,1.0,0.82,english,0.99,v3,jev-1.13.0,,,,,
nairaland-4110273b2709,"Angelfrost : Meaning  Christianity will suffer if a Muslim is voted in...! Just like that, it's no longer about competence or leadership, but solely about religion. If I call una backward, una go say my own too much. A presidential candidate who said election is a religious war is more backward if you want to be honest. Imagine a president like that..........",negative,0.45,0.04,strong,unclear,1.0,0.28,mixed,0.86,v3,jev-1.13.0,,,,,
nairaland-57baee9897c4,ppogba : A presidential candidate who said election is a religious war is more backward if you want to be honest. Imagine a president like that.......... Any and every candidate that puts emphasis on religion has absolutely no business leading a multi-cultural and multi-religious nation like Nigeria.,not_about_candidate,0.42,0.03,strong,unclear,1.0,0.27,english,0.9,v3,jev-1.13.0,,,,,
nairaland-3dbf106c11b1,"oyoofong : I am calling on all peace loving people of Oyo State to vote out this guy! Everyone would have loved to but he is from an area where they are predominantly Muslim. Just like the other Sheik Jingir or Gumi, these lots have the people in their pockets.",not_about_candidate,0.58,0.02,very_strong,unclear,0.99,0.3,english,0.93,v3,jev-1.13.0,,,,,
nairaland-a9d716e05f33,That means there is no vote for APC christian candidates in other states too.,not_about_candidate,0.36,0.04,calm,unclear,1.0,0.5,english,1.0,v3,jev-1.13.0,,,,,
nairaland-fe487d719476,"Angelfrost : Any and every candidate that puts emphasis on religion has absolutely no business leading a multi-cultural and multi-religious nation like Nigeria. You should have considered this before saying "" they are backward"". Stylish retraction is okay. If only Obi had been smart enough instead of shouting "" go and verify"" everywhere.",negative,0.33,0.03,strong,unclear,0.99,0.38,english,0.99,v3,jev-1.13.0,,,,,
nairaland-5009f9aa98da,BATified2023 : hope u said this same thing when apostle Suleiman said him n all his church members will vote obi? did apostle Suleiman say that christians should not vote for Muslims?,not_about_candidate,0.45,0.03,moderate,unclear,0.93,0.45,english,0.85,v3,jev-1.13.0,,,,,
nairaland-a2b70c01f4ea,ppogba : Is he related to the one that used Bia Bia to deceive Buhari and later became Minister of Communication? I just want to check something. Exactly. He is from saki where the former minister came from. The former minister too is a religious bigot. And the only LG in oyo state that votes on religion basis is that LG he came from in oke ogun. They are full of religious bigotry. The yeye boy spends most of hs time in Lagos o. Infact he pratically lives in Lagos and he hasmt attended more than 20 sessions of the state house of assembly A confirm nonesense boy he is,not_about_candidate,0.66,0.02,strong,unclear,1.0,0.46,english,0.58,v3,jev-1.13.0,,,,,
nairaland-b98e9b11d56a,"Obi introduced politics of religion into the polity, did you caution him then?",not_about_candidate,0.62,0.04,mild,unclear,0.97,0.27,english,0.97,v3,jev-1.13.0,,,,,
nairaland-788aeae3a61c,BATified2023 : hope u said this same thing when apostle Suleiman said him n all his church members will vote obi? Ojo apa bata apa jiwon jiwon eti e. A true Yoruba patriot should always consider his heritage first before larubawa wey no send am. Omo ale politician,not_about_candidate,0.6,0.02,strong,unclear,0.99,0.51,mixed,0.82,v3,jev-1.13.0,,,,,
nairaland-9c377cb9a769,"happney65 : Exactly. He is from saki where the former minister came from. The former minister too is a religious bigot. And the only LG in oyo state that votes on religion basis is that LG he came from in oke ogun. They are full of religious bigotry. The yeye boy spends most of hs time in Lagos o. Infact he pratically lives in Lagos and he hasmt attended more than 20 sessions of the state house of assembly A confirm nonesense boy he is Unfortunately, they will still vote.for him. Only God knows what he might have done for them during Salllah and the rest.",not_about_candidate,0.52,0.02,strong,unclear,1.0,0.46,english,0.57,v3,jev-1.13.0,,,,,
nairaland-bed5afbcf7af,delzbaba : Democracy allows minions like this to come out from their manholes and cesspits to spew their religious bias in public. Phuk him Now we give the youth chance you still complain,negative,0.53,0.04,very_strong,unclear,1.0,0.23,english,0.79,v3,jev-1.13.0,,,,,
nairaland-329f40b4a5e8,They're all pseudo-intellectuals...that one claiming igbo Muslim especially...they’ll just keep repeating arguments to you matter the evidence or facts you show them. BlackViper : You should resign from your job because you're no good at it.,negative,0.65,0.04,strong,unclear,1.0,0.13,english,1.0,v3,jev-1.13.0,,,,,
nairaland-06e67c001096,"Hope you listened well to apostle Suleiman and he didn't base his sentiment on religion, it's purely on the person and his personal prejudice towards the present administration. BATified2023 : hope u said this same thing when apostle Suleiman said him n all his church members will vote obi?",not_about_candidate,0.61,0.04,moderate,unclear,0.93,0.59,english,0.84,v3,jev-1.13.0,,,,,
nairaland-6cd40d138a9b,"* . Modified: 6:06pm On Sep 21 Parachoko : Pastor Suleiman can support a Christian candidate but it's now a crime for Muslims to support Muslim candidate While I am not a big fan of Pastor Suleiman, the context differs. Suleiman supports Obi but I did not read where he expressly tied his support to religion. This other idiot here is tying democratic support to religion and he is making it a ground for campaign. In a multi-religious country, these kind of people should not be occupying any political office. By this statement, it means his conduct in office is likely to be influenced by religious considerations and people of other faith cannot expect equal treatment and fairness from him.",negative,0.55,0.03,strong,unclear,0.99,0.32,english,0.99,v3,jev-1.13.0,,,,,
nairaland-6443c67a266a,"Parachoko : Pastor Suleiman can support a Christian candidate but it's now a crime for Muslims to support Muslim candidate While I am not a big fan of Pastor Suleiman, the context differs. Suleiman supports Obi but I did not read where he expressly tied his support to religion. This other idiot here is tying democratic support to religion and he is making it a ground for campaign. In a multi-religious country, these kind of people should not be occupying any political office. By this statement, it means his conduct in office is likely to be influenced by religious considerations and people of other faith cannot expect equal treatment and fairness from him.",negative,0.68,0.03,strong,unclear,0.98,0.35,english,0.34,v3,jev-1.13.0,,,,,
nairaland-94d697f2be00,"This is what you get when an illiterate occupies a government office. We tolerate rubbish in this country. If a Christian should say this now, they will stone him to death for blasphemy. Rubbish set of people occupying office just to be wicked to those who don't kowtow to their own religion",negative,0.48,0.03,very_strong,unclear,1.0,0.15,english,0.99,v3,jev-1.13.0,,,,,
nairaland-fea5e1d0c3a6,BATified2023 : hope u said this same thing when apostle Suleiman said him n all his church members will vote obi? apostle said he is voting a candidate not religion. in this case he want people to religion not candidate.,not_about_candidate,0.49,0.03,moderate,unclear,0.98,0.49,english,0.84,v3,jev-1.13.0,,,,,
nairaland-6569903116cd,"sweerychick : did apostle Suleiman say that christians should not vote for Muslims? Good questions,I don't know how this APC supporters reason",not_about_candidate,0.7,0.02,mild,unclear,1.0,0.46,english,0.77,v3,jev-1.13.0,,,,,
nairaland-6d140727fef5,"Tosin17 : Some people are just too foolish, In as much as I support the APC candidate, this statement is a trash from a foolish trash. A lot of idiots in government!!! He didn't vote himself in. He was voted in by the people, both beneficiaries and victims of his ideology. That is why I continue to say that you can trust the Nigerian to make the wrong decisions on anything important in this country. We didn't get to this sorry point in this nations history by mistake. We worked out our misfortune with our own hands and ignorant minds.",negative,0.19,0.03,strong,unclear,1.0,0.81,english,1.0,v3,jev-1.13.0,,,,,
nairaland-44f1d2e246ee,Lol. Na today?!,not_about_candidate,0.4,0.04,mild,unclear,0.96,0.16,mixed,0.39,v3,jev-1.13.0,,,,,
news_dailypost-5f28b7c29f8f,"Nigerian Newspapers: 10 things you need to know Tuesday morning. Good morning! Here is today’s summary from Nigerian Newspapers: 1. President Bola Ahmed Tinubu has extended his working vacation in Europe by a few days and will return this weekend, the Presidency announced on Monday. Special Adviser to the President on Information and Strategy, Bayo Onanuga, said this a statement on Monday. 2. The Plateau State Government has imposed a dusk-to-dawn curfew on Barkin Ladi, Bokkos and Mangu Local Government Areas of the state following attacks and killings in the LGAs. It was gathered that more than 20 people, including women and children, were killed in Mangu, Barkin Ladi, Bokkos and Riyom LGAs within two days. Many houses were also burned in the attacks. 3. Hundreds of students of the Taraba State College of Nursing Sciences, Jalingo, on Monday staged a peaceful protest following an overnight attack on one of the female hostels located outside the institution’s premises. The hoodlums allegedly raped a female student during the attack and inflicted injuries on her, including cutting off one of her fingers. 4. Parents and community members of Mussa and Lassa in Askira/Uba Local Government Area of Borno State on Monday threatened to storm the Presidential Villa in Abuja within six days if their abducted children are not rescued from Boko Haram captivity. The distressed families, whose children have now spent more than 130 days in the hands of insurgents, expressed their frustration during a protest over the government’s perceived inaction in Askira/Uba. 5. The Nigerian Air Force has taken a major step towards the acquisition of 12 AH-1Z Viper attack helicopters following a beam-signing ceremony with Bell Textron in Amarillo, Texas, United States. The Chief of the Air Staff, Air Marshal Sunday Aneke, led a NAF delegation to the ceremony, which marked a significant milestone in the implementation of the Nigeria-United States Government defence cooperation programme. 6. Staff of Federal Unity Colleges nationwide defied the Federal Government’s directive to resume academic activities on Monday, insisting that their indefinite strike over the concession of King’s College, Lagos, remains in force. During visits to some Unity Colleges in Lagos and Ibadan on Monday, staff union members were sighted in front of the school gates, while parents largely stayed away despite the Federal Government’s resumption directive. 7. The Abia State Police Command has arrested four suspects for allegedly stealing a four-day-old baby from its mother, who is mentally challenged, and selling the infant to another person. The Police Public Relations Officer, Maureen Chinaka, disclosed this in a statement on Monday. She identified the suspects as Gladys Nathaniel, 48; Victor Udochukwu, 47; Chijioke Obunwa, 59; and Onyeonoro Chinwe, 43. 8. The Nigeria Security and Civil Defence Corps, Lagos State Command, has smashed an illegal factory in the Badagry area of Lagos State, where adulterated fruit juice branded as “Barkas Juice” was allegedly being produced. Two women were arrested in connection with the operation. The command’s Public Relations Officer, Oluwaseun Abolurin, disclosed in a statement on Monday that the suspects were arrested after operatives from the Badagry area conducted about five days of surveillance in collaboration with a Nigerian Army formation in the area. 9. The Kano State Police Command has arrested a 35-year-old suspected kidnapper and cattle rustler and recovered a cine-camera drone during clearance operations along the Kano-Kaduna and Kano-Katsina border areas. The command said the suspect, Habibu Bello of Kunkumi Town, Makarfi Local Government Area of Kaduna State, was arrested on September 14 following credible intelligence received by operatives of its Anti-Kidnapping Squad. 10. Oyo State governor, Seyi Makinde on Monday expressed confidence that the Allied People’s Movement would win the 2027 general elections, saying God, the people of Oyo State and Nigerians at large were firmly behind the party",not_about_candidate,0.38,0.72,mild,unclear,0.99,0.14,english,1.0,v3,jev-1.13.0,,,,,
news_premiumtimes-aec3f12b99c4,"Witness details alleged transfers of Bauchi funds to private company in accountant-general’s trial. A compliance officer with United Bank for Africa (UBA) on Monday detailed alleged transfers of Bauchi State funds into the account of a private company linked to a defendant in the trial of the accountant-general of the state, Sirajo Muhammed Jaja. Testifying before Judge Obiora Egwuatu of the Federal High Court, the witness, Williams Abimbola, narrated how several transactions passed from the Bauchi State sub-treasury account into the account of JASFAD Resources Enterprises, according to a statement by the Economic and Financial Crimes Commission (EFCC). The EFCC is prosecuting Mr Jaja alongside Aliyu Abubakar, Abubakar Muhammed Hafiz, Ari Manga and Muhammed Aminu Bose on five money laundering charges involving alleged diversion of public funds and criminal misappropriation of N1.63 billion belonging to the North-east state. Mrs Abimbola, led in evidence by prosecution lawyer Ekele Iheanacho, a Senior Advocate of Nigeria (SAN), opened her testimony o transactions involving the JASFAD account with three transfers recorded on 29 October 2024. “My Lord, on the 29 of October 2024, we have three credit transfers into the account of JASFAD from the Sub-treasury Bauchi Account. “We have a transfer of N13,144,500, we also had a transfer of N17,169,300, and there is a transfer of N46,030,500,” she said, according to EFCC. The witness, who said her duties included receiving requests from law enforcement agencies, responding to enquiries and carrying out other assignments from the bank’s chief compliance officer, moved to the transactions recorded in November. Follow us on Google News and never miss breaking stories, investigations, and in-depth reporting. “On the seventh of November 2024, we had a credit transfer of N17,886,250, but the teller’s details were not captured. It just showed that transfers were made. “On 15 November, we had two credit transfers transferred by order of the Sub-treasury, Bauchi Account. The amount is N12,215,000 and N16,919,750 respectively. “On 19 November 2024, we had another transfer by order of the sub-treasury Bauchi account for N90,373,550. “On November 22, 2024, we had a credit transfer from sub-treasury Bauchi account for N140,087,500.” December brought more transfers into the account, according to Mrs Abimbola. “On 24 December 2024, we had two credit transfers by order of sub-treasury Bauchi Account, the first one is for N24,192,000 and the second transfer is N48,892,500. “On 27 December, 2024, we had two credit transfers by order of sub-treasury Bauchi account into JASFAD, the first is N335,040,000 and the second transfer is for N300,000,000.” She also told the court about two transfers recorded on 31 December. “On 31 December, we had two transfers by order of the Sub-treasury Bauchi Account of N14,285,527.20. The second transfer is for N26,975,000.” “On 25 February, 2025 we had a credit transfer by order of sub-treasury, Bauchi Account to JASFAD Resources of N19,840,000, and N13,020,000,” she said. “On March 3, 2025, we had a credit transfer by order of sub-treasury, Bauchi account for N16,105,223.70. “On March 5, 2025, we had a credit transfer of N56,642,500. On March 7, 2025, we had a credit transfer of N45,923,790. “On March 10, 2025, we had a transfer of N11,253,500. “On March 12 2025, we had two credit transfer from sub-treasury Bauchi account to JASFAD Resources Enterprises, the first transfer is for N49,280,000, the second transfer is for N30,720,000, while on March 14, 2025, we had a credit transfer by order of sub-treasury, Bauchi account of N28,262,500.” Mrs Abimbola later returned to the 25 February transactions. “On 25 February, 2025, there were two credits from the Sub-treasury Bauchi account to the JASFAD Resources account. The first transfer was N19,840,000 while the second transfer was N13,020,000,” she said. She also clarified the transactions recorded on 27 December 2024. She told the court that “On December 27, 2024, there were three transfers, the first one is N335,040,000, the",not_about_candidate,1.0,0.02,calm,unclear,0.69,0.07,english,1.0,v3,jev-1.13.0,,,,,
nairaland-d00a8f95a8d5,Na INEC chairman you guys are banking on to announce different results from what will be uploaded. Time is a gentle man,not_about_candidate,0.4,0.04,strong,unclear,1.0,0.37,mixed,0.39,v3,jev-1.13.0,,,,,
nairaland-d7c405643e1e,Apcshit : You used FTC to comment this ? I'm not responsible for your inability to read between the lines,negative,0.44,0.11,strong,unclear,1.0,0.41,english,0.94,v3,jev-1.13.0,,,,,
nairaland-c46fbcfb6110,I actually created a thread about this after the election but those Obidients did not understand,not_about_candidate,0.68,0.04,moderate,unclear,1.0,0.3,english,0.98,v3,jev-1.13.0,,,,,
nairaland-02173e3fc9ad,"Re: G5 Allowed Obi Win SS To Reduce Atiku's Votes, Won't Happen In 2027 - Wike by Dricker : 8:06am stan4b : Atleast, he's befitting from the government, so we'll understand if he's always talking in favor of it. What i dont understand is those APC rats that come here to rant and support them, even when some of them dont know where their next meal will come from. those rats are just bigots and bittered their lives are miserable,they come online and rant and go offline to beg..",not_about_candidate,0.74,0.02,strong,unclear,1.0,0.75,english,0.91,v3,jev-1.13.0,,,,,
nairaland-d516c4061f4a,"stan4b : Atleast, he's befitting from the government, so we'll understand if he's always talking in favor of it. What i dont understand is those APC rats that come here to rant and support them, even when some of them dont know where their next meal will come from. those rats are just bigots and bittered their lives are miserable,they come online and rant and go offline to beg..",negative,0.48,0.02,strong,unclear,0.99,0.68,english,0.87,v3,jev-1.13.0,,,,,
