raw_id,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,routing_decision,schema_version,model
nairaland-f8d4bb33616b,negative,0.85,0.07,strong,unclear,1.0,0.34,english,0.99,auto,v3,jev-1.13.0
nairaland-539943dcd867,not_about_candidate,1.0,0.01,moderate,unclear,0.99,0.06,mixed,0.41,auto,v3,jev-1.13.0
nairaland-c7f3c83ae80a,negative,0.41,0.03,strong,unclear,0.99,0.25,mixed,0.84,human_review,v3,jev-1.13.0
nairaland-d250e6285d11,not_about_candidate,0.73,0.02,strong,unclear,1.0,0.6,mixed,0.75,human_review,v3,jev-1.13.0
nairaland-f26db97ac2ea,not_about_candidate,0.92,0.02,moderate,Warji,0.53,0.11,mixed,0.48,human_review,v3,jev-1.13.0
nairaland-386b6d9d6c96,not_about_candidate,0.62,0.02,strong,unclear,0.99,0.29,english,0.92,human_review,v3,jev-1.13.0
nairaland-940938c6e7ce,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.08,mixed,0.46,auto,v3,jev-1.13.0
nairaland-adee7c062689,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.76,mixed,0.51,auto,v3,jev-1.13.0
nairaland-c4910cc665bc,not_about_candidate,0.62,0.03,strong,unclear,0.92,0.36,mixed,0.49,human_review,v3,jev-1.13.0
nairaland-ca092f2582d8,not_about_candidate,0.72,0.02,moderate,unclear,0.46,0.26,mixed,0.49,human_review,v3,jev-1.13.0
nairaland-f3aa6fad1d53,not_about_candidate,0.69,0.03,moderate,unclear,0.68,0.13,mixed,0.55,human_review,v3,jev-1.13.0
nairaland-9f74869804f9,not_about_candidate,0.81,0.03,strong,unclear,0.44,0.15,mixed,0.65,human_review,v3,jev-1.13.0
nairaland-96ee2746b026,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.74,english,0.98,auto,v3,jev-1.13.0
nairaland-243dc3682944,negative,0.29,0.05,strong,unclear,1.0,0.78,english,0.99,human_review,v3,jev-1.13.0
nairaland-9f01da69e313,not_about_candidate,0.99,0.01,strong,unclear,1.0,0.58,english,0.76,auto,v3,jev-1.13.0
nairaland-5402ed785ef4,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.52,english,1.0,auto,v3,jev-1.13.0
nairaland-37e4502adc76,not_about_candidate,0.99,0.02,calm,unclear,0.99,0.36,english,0.94,auto,v3,jev-1.13.0
nairaland-c1744ab0da74,not_about_candidate,0.99,0.02,calm,unclear,0.81,0.1,english,0.89,auto,v3,jev-1.13.0
nairaland-d6fce8e21f49,negative,0.83,0.06,moderate,unclear,1.0,0.24,english,1.0,auto,v3,jev-1.13.0
nairaland-80ec75970cf4,not_about_candidate,0.64,0.02,strong,unclear,0.99,0.12,mixed,0.24,human_review,v3,jev-1.13.0
nairaland-eabbf795c408,not_about_candidate,0.99,0.02,moderate,unclear,1.0,0.85,english,0.96,auto,v3,jev-1.13.0
nairaland-4d09d87778bc,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.82,english,0.69,auto,v3,jev-1.13.0
nairaland-8d5ec5d363bb,not_about_candidate,0.99,0.02,moderate,unclear,1.0,0.71,english,1.0,auto,v3,jev-1.13.0
nairaland-c96ea3b38da2,not_about_candidate,0.84,0.02,strong,unclear,0.99,0.5,english,0.68,auto,v3,jev-1.13.0
nairaland-be01b60daad1,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.69,english,0.98,auto,v3,jev-1.13.0
nairaland-0ee192357ce1,not_about_candidate,0.98,0.02,strong,unclear,0.99,0.66,mixed,0.63,auto,v3,jev-1.13.0
nairaland-3a58147e3720,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.76,english,0.41,auto,v3,jev-1.13.0
nairaland-ab421074ae28,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.53,english,0.99,auto,v3,jev-1.13.0
nairaland-9ea58c79f4f0,negative,0.6,0.03,strong,unclear,1.0,0.36,english,0.95,human_review,v3,jev-1.13.0
nairaland-b849d11e446f,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.62,english,0.68,auto,v3,jev-1.13.0
nairaland-fbb59a6ffdee,not_about_candidate,0.87,0.09,calm,unclear,1.0,0.24,english,0.96,auto,v3,jev-1.13.0
nairaland-8b61900ba655,not_about_candidate,0.7,0.02,strong,unclear,0.91,0.68,mixed,0.76,human_review,v3,jev-1.13.0
nairaland-b4df5a322be7,negative,0.86,0.03,very_strong,unclear,1.0,0.27,english,0.37,auto,v3,jev-1.13.0
nairaland-afe14741204f,not_about_candidate,0.38,0.04,calm,unclear,1.0,0.36,english,0.88,human_review,v3,jev-1.13.0
nairaland-8a561e2dc13c,not_about_candidate,0.98,0.02,strong,unclear,0.99,0.68,english,0.66,auto,v3,jev-1.13.0
nairaland-c3847d229be3,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.68,english,0.76,auto,v3,jev-1.13.0
nairaland-4562bfec7d8a,not_about_candidate,0.94,0.02,calm,unclear,0.99,0.64,english,0.94,auto,v3,jev-1.13.0
nairaland-ee73fe491a39,negative,0.45,0.05,calm,unclear,0.98,0.37,english,0.77,human_review,v3,jev-1.13.0
nairaland-2b9fb82046d3,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.47,mixed,0.61,auto,v3,jev-1.13.0
nairaland-0baaf2418845,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.58,english,0.97,auto,v3,jev-1.13.0
nairaland-4bd6684db949,negative,0.86,0.05,strong,unclear,0.88,0.19,english,0.32,auto,v3,jev-1.13.0
nairaland-aaad099a7c63,negative,0.48,0.09,strong,unclear,0.55,0.79,english,0.7,human_review,v3,jev-1.13.0
nairaland-ddf9b88257e1,not_about_candidate,0.39,0.03,moderate,unclear,1.0,0.13,english,1.0,human_review,v3,jev-1.13.0
nairaland-8e0b605e71e3,not_about_candidate,0.91,0.02,strong,unclear,1.0,0.69,english,0.68,auto,v3,jev-1.13.0
nairaland-4d7d8e9d538a,not_about_candidate,0.84,0.02,strong,unclear,0.93,0.81,mixed,0.82,auto,v3,jev-1.13.0
nairaland-caecbd17c5ac,not_about_candidate,0.54,0.03,strong,unclear,0.99,0.23,english,0.9,human_review,v3,jev-1.13.0
nairaland-3f979e466d67,not_about_candidate,0.47,0.02,strong,unclear,0.93,0.25,english,0.65,human_review,v3,jev-1.13.0
nairaland-5d0a78d7c137,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.65,english,1.0,auto,v3,jev-1.13.0
nairaland-30253be67595,not_about_candidate,0.6,0.02,strong,unclear,1.0,0.52,english,0.59,human_review,v3,jev-1.13.0
nairaland-93b58e48be4e,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.74,mixed,0.59,auto,v3,jev-1.13.0
nairaland-719c421d1564,not_about_candidate,0.85,0.04,calm,unclear,0.64,0.22,english,0.98,human_review,v3,jev-1.13.0
nairaland-b5dcc7f79c3a,negative,0.6,0.04,strong,unclear,1.0,0.21,english,1.0,human_review,v3,jev-1.13.0
nairaland-4df30fb2c135,not_about_candidate,0.94,0.02,strong,unclear,0.99,0.18,mixed,0.38,auto,v3,jev-1.13.0
nairaland-15d68077e22c,not_about_candidate,0.94,0.03,moderate,unclear,1.0,0.19,mixed,0.49,auto,v3,jev-1.13.0
nairaland-32db2c4681fc,not_about_candidate,0.49,0.03,moderate,unclear,0.99,0.23,english,0.51,human_review,v3,jev-1.13.0
nairaland-2db6a24ca121,not_about_candidate,0.55,0.04,mild,unclear,0.98,0.34,english,0.74,human_review,v3,jev-1.13.0
nairaland-87b207477445,not_about_candidate,1.0,0.01,very_strong,unclear,1.0,0.51,english,0.95,auto,v3,jev-1.13.0
nairaland-207b20f8b95e,not_about_candidate,0.94,0.02,very_strong,unclear,1.0,0.21,english,0.49,auto,v3,jev-1.13.0
nairaland-a67d93c4cc2d,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.57,english,0.89,auto,v3,jev-1.13.0
nairaland-07c1289f66ac,not_about_candidate,0.94,0.04,calm,unclear,1.0,0.5,english,0.82,auto,v3,jev-1.13.0
nairaland-9ffb494297c0,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.72,english,0.77,auto,v3,jev-1.13.0
nairaland-17f3201bec6e,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.73,english,0.86,auto,v3,jev-1.13.0
nairaland-44d8648bb1f3,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.74,english,0.79,auto,v3,jev-1.13.0
nairaland-792fbbb2a8e5,not_about_candidate,0.95,0.02,very_strong,unclear,1.0,0.68,english,0.74,auto,v3,jev-1.13.0
nairaland-3c9ae2b66022,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.74,english,0.97,auto,v3,jev-1.13.0
nairaland-d7d63c6f59a8,not_about_candidate,0.66,0.02,strong,unclear,1.0,0.76,english,0.97,human_review,v3,jev-1.13.0
nairaland-9b73da544bde,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.81,english,0.99,auto,v3,jev-1.13.0
nairaland-e3470140abcb,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.77,english,0.98,auto,v3,jev-1.13.0
nairaland-fde5a103013b,not_about_candidate,1.0,0.02,very_strong,unclear,1.0,0.7,mixed,0.55,auto,v3,jev-1.13.0
nairaland-05275535bee5,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.43,mixed,0.49,auto,v3,jev-1.13.0
nairaland-47573d828042,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.76,english,0.64,auto,v3,jev-1.13.0
nairaland-3addae3109fe,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.78,english,0.49,auto,v3,jev-1.13.0
nairaland-5bb88a28ee7d,not_about_candidate,0.95,0.02,strong,unclear,0.98,0.92,english,0.65,auto,v3,jev-1.13.0
nairaland-eb40b3581505,not_about_candidate,0.62,0.02,strong,unclear,0.98,0.86,english,0.8,human_review,v3,jev-1.13.0
nairaland-59775fd07573,not_about_candidate,0.85,0.03,moderate,unclear,0.99,0.62,mixed,0.59,auto,v3,jev-1.13.0
nairaland-7573ca94885b,not_about_candidate,0.45,0.09,calm,unclear,0.98,0.24,english,0.67,human_review,v3,jev-1.13.0
nairaland-d1da0f433742,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.75,english,0.93,auto,v3,jev-1.13.0
nairaland-66712eb942f1,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.78,english,0.93,auto,v3,jev-1.13.0
nairaland-32d47a49f3dc,not_about_candidate,0.85,0.02,strong,unclear,1.0,0.53,mixed,0.35,auto,v3,jev-1.13.0
nairaland-e38a2ac22f36,negative,0.38,0.02,strong,unclear,0.94,0.39,english,0.41,human_review,v3,jev-1.13.0
nairaland-b5049414b346,not_about_candidate,0.99,0.01,very_strong,unclear,1.0,0.69,english,0.95,auto,v3,jev-1.13.0
nairaland-e602f2b8d892,not_about_candidate,0.96,0.02,very_strong,unclear,1.0,0.62,english,0.99,auto,v3,jev-1.13.0
nairaland-2dbd9e8f00d1,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.66,english,0.48,auto,v3,jev-1.13.0
nairaland-147c8cfc2f98,negative,0.63,0.04,strong,unclear,0.98,0.5,mixed,0.7,human_review,v3,jev-1.13.0
nairaland-1ca6a6cf0ade,not_about_candidate,0.98,0.01,very_strong,unclear,1.0,0.7,english,0.97,auto,v3,jev-1.13.0
nairaland-2f936ebf0b50,not_about_candidate,0.96,0.01,very_strong,unclear,1.0,0.66,english,0.98,auto,v3,jev-1.13.0
nairaland-7622589f1c7f,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.6,english,0.88,auto,v3,jev-1.13.0
nairaland-9046103d2f9a,not_about_candidate,0.96,0.02,mild,unclear,1.0,0.76,english,0.82,auto,v3,jev-1.13.0
nairaland-35e2a3628879,not_about_candidate,0.87,0.02,strong,unclear,0.99,0.45,english,0.95,auto,v3,jev-1.13.0
nairaland-051171dea52a,not_about_candidate,0.45,0.03,strong,unclear,1.0,0.19,english,0.99,human_review,v3,jev-1.13.0
nairaland-9313ccd434f3,not_about_candidate,0.93,0.02,strong,unclear,0.99,0.58,english,0.87,auto,v3,jev-1.13.0
nairaland-12cca95db3f0,negative,0.45,0.04,moderate,unclear,1.0,0.27,english,0.98,human_review,v3,jev-1.13.0
nairaland-0865bd622023,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.7,english,0.95,auto,v3,jev-1.13.0
nairaland-d791d0383ccf,not_about_candidate,0.93,0.02,strong,unclear,1.0,0.51,english,0.98,auto,v3,jev-1.13.0
nairaland-736ebe72c419,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.65,english,0.91,auto,v3,jev-1.13.0
nairaland-917985646f97,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.51,english,0.97,auto,v3,jev-1.13.0
nairaland-e8f44a075236,not_about_candidate,0.97,0.02,very_strong,unclear,1.0,0.63,english,0.91,auto,v3,jev-1.13.0
nairaland-64b5512ed078,not_about_candidate,0.4,0.03,strong,unclear,0.99,0.48,english,0.99,human_review,v3,jev-1.13.0
nairaland-8c064b9c6776,not_about_candidate,0.98,0.02,moderate,unclear,1.0,0.55,english,0.89,auto,v3,jev-1.13.0
nairaland-217000344d05,not_about_candidate,0.71,0.02,strong,unclear,1.0,0.51,english,0.86,human_review,v3,jev-1.13.0
nairaland-d148ea601052,not_about_candidate,0.87,0.02,moderate,unclear,0.99,0.52,english,0.9,auto,v3,jev-1.13.0
nairaland-e075bf137572,not_about_candidate,0.56,0.02,mild,unclear,0.84,0.43,english,0.92,human_review,v3,jev-1.13.0
nairaland-d1336a60665c,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.69,english,0.93,auto,v3,jev-1.13.0
nairaland-fcb35b3b02ea,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.65,english,0.76,auto,v3,jev-1.13.0
nairaland-511f6f10357f,not_about_candidate,0.95,0.02,moderate,unclear,0.99,0.56,english,0.9,auto,v3,jev-1.13.0
nairaland-f5d6097d7d5c,not_about_candidate,0.99,0.07,mild,unclear,1.0,0.15,english,1.0,auto,v3,jev-1.13.0
nairaland-886d043cd45a,not_about_candidate,0.98,0.02,moderate,unclear,1.0,0.61,mixed,0.78,auto,v3,jev-1.13.0
nairaland-928559311cff,not_about_candidate,0.84,0.02,moderate,unclear,1.0,0.35,mixed,0.77,auto,v3,jev-1.13.0
nairaland-a8f41f5035c3,not_about_candidate,0.71,0.03,very_strong,unclear,1.0,0.59,english,0.96,human_review,v3,jev-1.13.0
nairaland-ef32aca24ccd,not_about_candidate,0.58,0.03,very_strong,unclear,0.99,0.51,english,0.99,human_review,v3,jev-1.13.0
nairaland-645728ae2579,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.62,english,0.9,auto,v3,jev-1.13.0
nairaland-b74d5e0f9bd0,not_about_candidate,0.59,0.05,strong,unclear,1.0,0.29,english,0.99,human_review,v3,jev-1.13.0
nairaland-c85086ea47bd,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.75,english,0.97,auto,v3,jev-1.13.0
nairaland-5aa41855a602,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.72,english,0.99,auto,v3,jev-1.13.0
nairaland-7f14659f9941,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.62,mixed,0.67,auto,v3,jev-1.13.0
nairaland-55a5a8aa66ed,not_about_candidate,0.84,0.03,moderate,unclear,1.0,0.35,mixed,0.73,auto,v3,jev-1.13.0
nairaland-f0904ad1b4fa,not_about_candidate,0.95,0.02,strong,unclear,0.99,0.51,english,0.35,auto,v3,jev-1.13.0
nairaland-bf5a1f00ffab,not_about_candidate,0.54,0.03,strong,unclear,1.0,0.26,english,0.62,human_review,v3,jev-1.13.0
nairaland-b8b71f700d6f,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.7,english,0.96,auto,v3,jev-1.13.0
nairaland-b9bbc93b1964,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.65,english,0.99,auto,v3,jev-1.13.0
nairaland-19d4fbc92703,not_about_candidate,0.97,0.02,moderate,unclear,0.99,0.63,english,0.93,auto,v3,jev-1.13.0
nairaland-510ca521935f,not_about_candidate,0.79,0.03,moderate,unclear,0.99,0.37,english,0.97,human_review,v3,jev-1.13.0
nairaland-4888bd27a3ad,not_about_candidate,0.76,0.02,very_strong,unclear,1.0,0.6,english,0.93,human_review,v3,jev-1.13.0
nairaland-8e8d3f002245,not_about_candidate,0.42,0.03,very_strong,unclear,0.99,0.58,english,0.99,human_review,v3,jev-1.13.0
nairaland-94b608b30bc6,not_about_candidate,1.0,0.01,very_strong,unclear,1.0,0.8,english,0.88,auto,v3,jev-1.13.0
nairaland-cfdc90cf8d72,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.85,english,0.92,auto,v3,jev-1.13.0
nairaland-65a89507d27f,not_about_candidate,0.99,0.01,very_strong,unclear,1.0,0.69,english,0.95,auto,v3,jev-1.13.0
nairaland-a42b3b02cbad,not_about_candidate,0.99,0.01,very_strong,unclear,1.0,0.43,english,0.98,auto,v3,jev-1.13.0
nairaland-676d83160de0,not_about_candidate,0.79,0.03,strong,unclear,0.98,0.66,mixed,0.86,human_review,v3,jev-1.13.0
nairaland-2ab7e30187e4,negative,0.58,0.04,moderate,unclear,0.93,0.25,mixed,0.85,human_review,v3,jev-1.13.0
nairaland-756545e577b1,not_about_candidate,0.99,0.01,very_strong,unclear,1.0,0.66,english,0.97,auto,v3,jev-1.13.0
nairaland-a327a51d7ad7,not_about_candidate,0.99,0.01,strong,unclear,1.0,0.67,english,1.0,auto,v3,jev-1.13.0
nairaland-7d297e049f49,not_about_candidate,0.92,0.02,mild,unclear,0.99,0.62,mixed,0.65,auto,v3,jev-1.13.0
nairaland-cd0c0b3e8b33,negative,0.39,0.06,mild,unclear,0.98,0.51,english,0.82,human_review,v3,jev-1.13.0
nairaland-319a030a3f38,not_about_candidate,0.94,0.02,strong,unclear,0.99,0.66,english,0.93,auto,v3,jev-1.13.0
nairaland-9a921b522ecc,negative,0.62,0.04,strong,unclear,0.95,0.5,english,0.9,human_review,v3,jev-1.13.0
nairaland-38c6ab58fa2e,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.6,english,0.97,auto,v3,jev-1.13.0
nairaland-8e4589d65860,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.56,english,0.98,auto,v3,jev-1.13.0
nairaland-ce08172c6568,not_about_candidate,0.91,0.02,strong,unclear,0.99,0.66,mixed,0.83,auto,v3,jev-1.13.0
nairaland-79488610a0af,negative,0.52,0.04,moderate,unclear,0.98,0.23,mixed,0.83,human_review,v3,jev-1.13.0
nairaland-39e051d9fe66,not_about_candidate,1.0,0.02,very_strong,unclear,1.0,0.49,english,0.95,auto,v3,jev-1.13.0
nairaland-9d1acdcee285,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.44,english,0.99,auto,v3,jev-1.13.0
nairaland-74a1f3c47d6d,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.65,english,0.97,auto,v3,jev-1.13.0
nairaland-cd311393d655,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.65,english,0.97,auto,v3,jev-1.13.0
nairaland-745a866a0a21,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.7,english,0.98,auto,v3,jev-1.13.0
nairaland-1cef3eff129a,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.67,english,1.0,auto,v3,jev-1.13.0
nairaland-00b22d56c149,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.4,english,0.96,auto,v3,jev-1.13.0
nairaland-9edc3486c63c,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.08,english,0.95,auto,v3,jev-1.13.0
nairaland-830e8f03d5c5,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.6,english,0.91,auto,v3,jev-1.13.0
nairaland-b1a5fadb2aeb,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.46,english,0.92,auto,v3,jev-1.13.0
nairaland-05c6a5398359,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.67,english,0.93,auto,v3,jev-1.13.0
nairaland-da732495b634,not_about_candidate,0.94,0.02,very_strong,unclear,0.99,0.66,english,0.95,auto,v3,jev-1.13.0
nairaland-0fcb49c80029,not_about_candidate,0.98,0.02,mild,unclear,1.0,0.55,english,0.93,auto,v3,jev-1.13.0
nairaland-fe921c088fc6,not_about_candidate,0.62,0.04,mild,unclear,1.0,0.15,english,1.0,human_review,v3,jev-1.13.0
nairaland-92acf808dd1f,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.54,english,0.82,auto,v3,jev-1.13.0
nairaland-5e2a4da321d9,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.53,english,0.98,auto,v3,jev-1.13.0
nairaland-072180cad2da,not_about_candidate,0.93,0.02,strong,unclear,1.0,0.59,english,0.92,auto,v3,jev-1.13.0
nairaland-ce0484447abe,negative,0.87,0.03,strong,unclear,0.97,0.44,english,0.97,auto,v3,jev-1.13.0
nairaland-d1e0c5ac964c,not_about_candidate,0.9,0.02,strong,unclear,1.0,0.56,english,0.77,auto,v3,jev-1.13.0
nairaland-77387cc63011,negative,0.6,0.02,strong,unclear,1.0,0.25,english,0.9,human_review,v3,jev-1.13.0
nairaland-9c331a928a0a,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.2,english,0.97,auto,v3,jev-1.13.0
nairaland-a068ea129995,not_about_candidate,0.86,0.02,very_strong,unclear,1.0,0.08,english,1.0,auto,v3,jev-1.13.0
nairaland-cdc3c3e32f4f,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.59,english,0.93,auto,v3,jev-1.13.0
nairaland-48ebb60ad4f9,not_about_candidate,0.92,0.04,calm,unclear,0.98,0.25,english,0.94,auto,v3,jev-1.13.0
nairaland-d0ac8d02dc83,not_about_candidate,0.8,0.02,strong,unclear,0.99,0.61,english,0.82,auto,v3,jev-1.13.0
nairaland-383164785768,negative,0.55,0.04,moderate,unclear,0.98,0.29,english,0.97,human_review,v3,jev-1.13.0
nairaland-46740dc9d622,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.86,english,0.99,auto,v3,jev-1.13.0
nairaland-e6979565c06d,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.87,english,0.99,auto,v3,jev-1.13.0
nairaland-e80b9801bac8,not_about_candidate,0.8,0.02,strong,unclear,0.99,0.64,english,0.95,auto,v3,jev-1.13.0
nairaland-d8624e9fa80c,negative,0.18,0.04,mild,unclear,1.0,0.34,english,1.0,human_review,v3,jev-1.13.0
nairaland-354cf27fdcea,not_about_candidate,0.93,0.02,strong,unclear,0.99,0.59,english,0.71,auto,v3,jev-1.13.0
nairaland-7fcd9df05926,negative,0.45,0.03,strong,unclear,1.0,0.26,english,0.74,human_review,v3,jev-1.13.0
nairaland-36872e6d7463,not_about_candidate,0.96,0.03,strong,unclear,1.0,0.56,mixed,0.87,auto,v3,jev-1.13.0
nairaland-26b01fe01e93,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.11,mixed,0.75,auto,v3,jev-1.13.0
nairaland-f66d8664e418,not_about_candidate,0.93,0.02,strong,unclear,0.99,0.49,english,0.74,auto,v3,jev-1.13.0
nairaland-d9e738dd87bd,negative,0.45,0.03,moderate,unclear,1.0,0.17,english,0.89,human_review,v3,jev-1.13.0
nairaland-395d74814b5f,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.66,mixed,0.6,auto,v3,jev-1.13.0
nairaland-e34a41e38733,not_about_candidate,0.91,0.02,strong,unclear,0.99,0.62,mixed,0.66,auto,v3,jev-1.13.0
nairaland-33d3ec9d3400,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.83,mixed,0.72,auto,v3,jev-1.13.0
nairaland-d22ebcb6ef23,not_about_candidate,0.84,0.02,very_strong,unclear,1.0,0.82,mixed,0.77,auto,v3,jev-1.13.0
nairaland-571960f46f9f,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.38,english,0.98,auto,v3,jev-1.13.0
nairaland-039e7a713c78,not_about_candidate,0.99,0.03,mild,unclear,1.0,0.41,english,0.98,auto,v3,jev-1.13.0
nairaland-b6feb362d39e,not_about_candidate,0.98,0.02,mild,unclear,0.99,0.57,english,0.92,auto,v3,jev-1.13.0
nairaland-abe9eb3e6915,not_about_candidate,0.76,0.09,mild,unclear,1.0,0.45,english,1.0,human_review,v3,jev-1.13.0
nairaland-41ef8db4165e,not_about_candidate,0.94,0.03,strong,unclear,1.0,0.57,english,0.9,auto,v3,jev-1.13.0
nairaland-4411b32c6290,negative,0.37,0.09,calm,unclear,1.0,0.34,english,1.0,human_review,v3,jev-1.13.0
nairaland-217543d8df13,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.85,mixed,0.68,auto,v3,jev-1.13.0
nairaland-2d692efd0189,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.84,mixed,0.73,auto,v3,jev-1.13.0
nairaland-5fc27db05340,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.74,english,0.87,auto,v3,jev-1.13.0
nairaland-a8d92ebf4202,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.74,english,0.95,auto,v3,jev-1.13.0
nairaland-75c1136bba44,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.69,english,0.9,auto,v3,jev-1.13.0
nairaland-28c2317e29b4,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.71,english,0.77,auto,v3,jev-1.13.0
nairaland-0cfa3f5c86d0,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.66,english,0.94,auto,v3,jev-1.13.0
nairaland-0f1627fe5da5,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.78,english,0.97,auto,v3,jev-1.13.0
nairaland-4febe1ae9d36,not_about_candidate,0.42,0.04,calm,unclear,1.0,0.57,mixed,0.78,human_review,v3,jev-1.13.0
nairaland-0640f126b9db,not_about_candidate,0.97,0.02,strong,unclear,0.99,0.72,mixed,0.84,auto,v3,jev-1.13.0
nairaland-2c011da01628,not_about_candidate,0.85,0.02,strong,unclear,1.0,0.17,english,0.98,auto,v3,jev-1.13.0
nairaland-9537145e37f6,not_about_candidate,0.98,0.02,very_strong,unclear,1.0,0.3,english,0.93,auto,v3,jev-1.13.0
nairaland-61d6f59e30c0,negative,0.63,0.02,very_strong,unclear,1.0,0.4,mixed,0.79,human_review,v3,jev-1.13.0
nairaland-7d541740bbfa,not_about_candidate,0.83,0.02,strong,unclear,0.98,0.69,english,0.73,auto,v3,jev-1.13.0
nairaland-9f2fe7a1a631,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.42,mixed,0.35,auto,v3,jev-1.13.0
nairaland-a657996935bc,positive,0.64,0.03,strong,unclear,0.84,0.55,english,0.9,human_review,v3,jev-1.13.0
nairaland-c42c9b9f8ed1,not_about_candidate,0.98,0.03,calm,unclear,0.96,0.54,english,0.87,auto,v3,jev-1.13.0
nairaland-43c81250aaf2,not_about_candidate,0.68,0.03,moderate,unclear,0.98,0.33,english,0.93,human_review,v3,jev-1.13.0
nairaland-303275178686,not_about_candidate,0.99,0.01,very_strong,unclear,1.0,0.9,english,0.97,auto,v3,jev-1.13.0
nairaland-5e69f49142d5,negative,0.9,0.04,very_strong,unclear,1.0,0.46,mixed,0.86,auto,v3,jev-1.13.0
nairaland-51005d34f831,negative,0.37,0.03,mild,unclear,0.97,0.26,english,0.76,human_review,v3,jev-1.13.0
nairaland-17118eccf708,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.85,english,0.48,auto,v3,jev-1.13.0
nairaland-e2437adfe91b,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.8,english,0.95,auto,v3,jev-1.13.0
