lga,ward_code,ra_name_source,ra_name_display,source_id,source_url,source_scope,as_of_date,verification_status,review_note
Warji,RA-201,Tudun Wada West,Tudun Wada West,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-202,Bursali,Bursali,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-203,Katagum,Katagum,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-204,Tashena/Gadai,Tashena/Gadai,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-205,Makawa,Makawa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-206,Sakwa,Sakwa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-207,Gumai,Gumai,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-208,Murmur North,Murmur North,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-209,Murmur South,Murmur South,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-210,Alangawari/Kafin/Larabawa,Alangawari/Kafin/Larabawa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-211,Maiwa,Maiwa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Zaki,RA-212,Mainako,Mainako,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
